row_kind,reason,family,name_a,name_b,label,confidence,base_is,generic_is,yield_qty,yield_unit,co_harvestable,judge_reason,signature,straddles_processing,contradiction_detail
RESIDUE,confidence_medium,flour_starch,coarse-ground yellow cornmeal,yellow cornmeal,SUBSUMES,medium,,yellow cornmeal,,,,'Yellow cornmeal' leaves the grind axis open and coarse-ground fills it. Generic is the second name.,coarse|ground,true,
RESIDUE,contradiction_flagged,flour_starch,cornmeal,fine yellow cornmeal,SUBSUMES,high,,cornmeal,,,,Bare generic versus a colour- and grind-specified kind. Generic is the first name.,fine|yellow,false,signature [fine|yellow] received DISTINCT + SUBSUMES — cornmeal ~ fine yellow cornmeal => SUBSUMES; fine cornmeal ~ yellow cornmeal => DISTINCT
RESIDUE,confidence_medium,flour_starch,fine cornmeal,fine yellow cornmeal,SUBSUMES,medium,,fine cornmeal,,,,'Fine cornmeal' fixes grind and leaves colour open; 'fine yellow cornmeal' also fixes colour. Generic is the first name.,yellow,false,
RESIDUE,contradiction_flagged,flour_starch,fine cornmeal,yellow cornmeal,DISTINCT,high,,,,,,"Qualified on different axes — one fixes grind, the other colour; neither contains the other.",fine|yellow,false,signature [fine|yellow] received DISTINCT + SUBSUMES — cornmeal ~ fine yellow cornmeal => SUBSUMES; fine cornmeal ~ yellow cornmeal => DISTINCT
RESIDUE,confidence_medium,flour_starch,fine yellow cornmeal,yellow cornmeal,SUBSUMES,medium,,yellow cornmeal,,,,'Yellow cornmeal' leaves grind open; 'fine yellow cornmeal' specifies it. Generic is the second name.,fine,false,
RESIDUE,contradiction_flagged,flour_starch,flour tortillas (10-inch),large flour tortillas,SUBSUMES,medium,,large flour tortillas,,,,10-inch is a burrito-size tortilla; 'large flour tortillas' leaves the exact inches open and is satisfied by 10-inch. Generic is the second name.,large,false,"signature [large] received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas ~ large flour tortillas => DISTINCT; flour tortillas ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas ~ large flour tortillas (12-inch) => DISTINCT | same base, descriptor difference, received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas [large] => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) [large] => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) [large] => DISTINCT; flour tortillas (10-inch) ~ small flour tortillas [small] => DISTINCT | SUBSUMES declares ""large flour tortillas"" generic over ""flour tortillas (10-inch)"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,flour_starch,flour tortillas (10-inch),large flour tortillas (10-inch),SYNONYM,medium,,,,,,Both name a 10-inch flour tortilla; 'large' is redundant with the stated diameter.,large,false,"signature [large] received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas ~ large flour tortillas => DISTINCT; flour tortillas ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas ~ large flour tortillas (12-inch) => DISTINCT | same base, descriptor difference, received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas [large] => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) [large] => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) [large] => DISTINCT; flour tortillas (10-inch) ~ small flour tortillas [small] => DISTINCT"
RESIDUE,contradiction_flagged,flour_starch,flour tortillas (10-inch),large flour tortillas (12-inch),DISTINCT,high,,,,,,10-inch and 12-inch are two different specific sizes; two purchases.,large,false,"signature [large] received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas ~ large flour tortillas => DISTINCT; flour tortillas ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas ~ large flour tortillas (12-inch) => DISTINCT | same base, descriptor difference, received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas [large] => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) [large] => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) [large] => DISTINCT; flour tortillas (10-inch) ~ small flour tortillas [small] => DISTINCT"
RESIDUE,contradiction_flagged,flour_starch,flour tortillas (10-inch),small flour tortillas,DISTINCT,high,,,,,,Burrito-size versus taquito-size tortillas; different products.,small,false,"same base, descriptor difference, received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas [large] => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) [large] => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) [large] => DISTINCT; flour tortillas (10-inch) ~ small flour tortillas [small] => DISTINCT"
RESIDUE,contradiction_flagged,flour_starch,flour tortillas (8-inch),large flour tortillas,DISTINCT,medium,,,,,,"8-inch is the regular all-purpose size, not the large/burrito tier; a second purchase is needed.",large,false,signature [large] received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas ~ large flour tortillas => DISTINCT; flour tortillas ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas ~ large flour tortillas (12-inch) => DISTINCT
RESIDUE,contradiction_flagged,flour_starch,flour tortillas (8-inch),large flour tortillas (10-inch),DISTINCT,high,,,,,,8-inch versus 10-inch — two different specific sizes.,large,false,signature [large] received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas ~ large flour tortillas => DISTINCT; flour tortillas ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas ~ large flour tortillas (12-inch) => DISTINCT
RESIDUE,contradiction_flagged,flour_starch,flour tortillas (8-inch),large flour tortillas (12-inch),DISTINCT,high,,,,,,8-inch versus 12-inch — two different specific sizes.,large,false,signature [large] received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas ~ large flour tortillas => DISTINCT; flour tortillas ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas ~ large flour tortillas (12-inch) => DISTINCT
RESIDUE,confidence_medium,flour_starch,flour tortillas (8-inch),small flour tortillas,DISTINCT,medium,,,,,,"8-inch is the regular size; 'small' is the taquito tier. Sibling sizes, two packages.",small,false,
RESIDUE,confidence_low,flour_starch,flour tortillas,flour tortillas (10-inch),DISTINCT,low,,,,,,"Bare 'flour tortillas' names the regular all-purpose size, a sibling tier; a 10-inch tortilla belongs to the large/burrito tier.",(identical),false,
RESIDUE,contradiction_flagged,flour_starch,flour tortillas,flour tortillas (8-inch),SUBSUMES,medium,,flour tortillas,,,,"8-inch falls inside the regular all-purpose tier that bare 'flour tortillas' names, which leaves exact inches open. Generic is the first name.",(identical),false,"SUBSUMES declares ""flour tortillas"" generic over ""flour tortillas (8-inch)"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,flour_starch,flour tortillas,large flour tortillas,DISTINCT,high,,,,,,"Bare 'flour tortillas' is itself a size (regular), a sibling of the large/burrito tier, not its parent.",large,false,signature [large] received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas ~ large flour tortillas => DISTINCT; flour tortillas ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas ~ large flour tortillas (12-inch) => DISTINCT
RESIDUE,contradiction_flagged,flour_starch,flour tortillas,large flour tortillas (10-inch),DISTINCT,high,,,,,,Regular-size tier versus a specific 10-inch burrito tortilla; two purchases.,large,false,signature [large] received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas ~ large flour tortillas => DISTINCT; flour tortillas ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas ~ large flour tortillas (12-inch) => DISTINCT
RESIDUE,contradiction_flagged,flour_starch,flour tortillas,large flour tortillas (12-inch),DISTINCT,high,,,,,,Regular-size tier versus a specific 12-inch burrito tortilla; two purchases.,large,false,signature [large] received DISTINCT + SUBSUMES + SYNONYM — flour tortillas (10-inch) ~ large flour tortillas => SUBSUMES; flour tortillas (10-inch) ~ large flour tortillas (10-inch) => SYNONYM; flour tortillas (10-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas (8-inch) ~ large flour tortillas (12-inch) => DISTINCT; flour tortillas ~ large flour tortillas => DISTINCT; flour tortillas ~ large flour tortillas (10-inch) => DISTINCT; flour tortillas ~ large flour tortillas (12-inch) => DISTINCT
RESIDUE,contradiction_flagged,flour_starch,large flour tortillas,large flour tortillas (10-inch),SUBSUMES,high,,large flour tortillas,,,,'Large' leaves the exact inches open and 10-inch fills it — subsumption within the tier. Generic is the first name.,(identical),false,"SUBSUMES declares ""large flour tortillas"" generic over ""large flour tortillas (10-inch)"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,flour_starch,large flour tortillas,large flour tortillas (12-inch),SUBSUMES,high,,large flour tortillas,,,,'Large' leaves the exact inches open and 12-inch fills it. Generic is the first name.,(identical),false,"SUBSUMES declares ""large flour tortillas"" generic over ""large flour tortillas (12-inch)"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,confidence_medium,grain mustard,whole grain mustard,whole-grain creole mustard,SUBSUMES,medium,,whole grain mustard,,,,"""whole grain mustard"" is the bare generic (unspecified as to style); ""creole"" fixes the style axis. A shopper needing whole grain mustard is served by a whole-grain creole mustard, but not the reverse.",creole,false,
RESIDUE,confidence_medium,grain mustard,whole grain mustard,whole-grain dijon mustard,SUBSUMES,medium,,whole grain mustard,,,,"""whole grain mustard"" is the bare generic; ""dijon"" specifies the style. Demand for the generic is met by the dijon version, not vice versa.",dijon,false,
RESIDUE,confidence_medium,grain mustard,whole-grain creole mustard,whole-grain mustard,SUBSUMES,medium,,whole-grain mustard,,,,"Mirror of pair 0: the second name is the bare generic whole-grain mustard, the first fixes the creole style.",creole,false,
RESIDUE,confidence_medium,grain mustard,whole-grain dijon mustard,whole-grain mustard,SUBSUMES,medium,,whole-grain mustard,,,,"Mirror of pair 1: the second name is the bare generic, the first specifies dijon style.",dijon,false,
