provenance,needs_review,family,name_a,name_b,label,confidence,base_is,generic_is,yield_qty,yield_unit,co_harvestable,judge_reason
arbiter-resolved,AUTO,bread,sourdough bread,sourdough sandwich bread,SUBSUMES,medium,,sourdough bread,,,,'Sourdough bread' is open as to form; the pre-sliced sandwich loaf is one specific kind of it.
human-reviewed,AUTO,bread,sourdough bread,thick-cut sourdough bread,DISTINCT,high,,,,,,"reviewed 2026-09-01: 'thick-cut' is a default-variety marker, not a size grade: regular and thick-cut are separate SKUs at separate prices, so the bare name does not subsume the thick-cut one"
human-reviewed,AUTO,bread,thick-cut corn tortilla chips,tortilla chips,DISTINCT,high,,,,,,"reviewed 2026-09-01: 'thick-cut' is a default-variety marker, not a size grade: regular and thick-cut are separate SKUs at separate prices, so the bare name does not subsume the thick-cut one"
human-reviewed,AUTO,bread,thick-cut white sandwich bread,white sandwich bread,DISTINCT,high,,,,,,"reviewed 2026-09-01: 'thick-cut' is a default-variety marker, not a size grade: regular and thick-cut are separate SKUs at separate prices, so the bare name does not subsume the thick-cut one"
ai-judged,AUTO,broccoli,baby broccoli (broccolini),broccoli,DISTINCT,high,,,,,,"Broccolini is a separate hybrid vegetable sold as its own product, not a size or variety grade of broccoli; a shopper needing one is not served by the other."
ai-judged,AUTO,broccoli,broccoli,broccoli florets,COMPONENT,high,broccoli,,3,cup,true,"You buy a head of broccoli and cut the florets off; the thick stalk is left over, so part of the purchase is not used as florets."
ai-judged,AUTO,broccoli,broccoli,chinese broccoli (gai lan),DISTINCT,high,,,,,,Gai lan is a different leafy brassica sold separately; it shares the word 'broccoli' but is a second purchase.
ai-judged,AUTO,broccolini,baby broccoli (broccolini),broccolini,SYNONYM,high,,,,,,"""Baby broccoli"" is the common marketing name for broccolini, and the parenthetical explicitly equates them. One bunch on the shelf satisfies either name."
arbiter-resolved,AUTO,cardamom pod,black cardamom pods,cardamom pods,DISTINCT,high,,,,,,"Bare ""cardamom pods"" is the standard green cardamom of recipes, not an umbrella covering black cardamom. Black cardamom is a larger, smoky, separately sold spice — a shopper with green pods must still buy black. The flagged conflict is not a real contradiction: bare = default green, so it is a sibling of black, not its parent."
ai-judged,AUTO,cardamom pod,black cardamom pods,green cardamom pods,DISTINCT,high,,,,,,"Two different spices sharing the word cardamom — different species, flavour, and shelf item; each is its own purchase."
ai-judged,AUTO,cardamom pod,black cardamom pods,whole green cardamom pods,DISTINCT,high,,,,,,Black cardamom versus green cardamom (whole) are separate products; a shopper with one still must buy the other.
arbiter-resolved,AUTO,cardamom pod,cardamom pods,green cardamom pods,SYNONYM,high,,,,,,"In culinary usage unqualified ""cardamom pods"" means green cardamom pods; the qualifier is merely explicit. Same jar off the shelf, one purchase."
arbiter-resolved,AUTO,cardamom pod,cardamom pods,whole green cardamom pods,SYNONYM,high,,,,,,"Pods are inherently whole (as opposed to ground/seeds), and bare ""cardamom pods"" defaults to green — ""whole green cardamom pods"" is the same product fully spelled out."
ai-judged,AUTO,cauliflower,cauliflower,cauliflower florets,COMPONENT,high,cauliflower,,6,cup,false,"You buy a whole head of cauliflower; cutting it into florets discards the core, stem and leaves, so part of the purchase is waste. Same shape as broccoli ~ broccoli florets."
ai-judged,AUTO,celery,celery,celery salt,DISTINCT,high,,,,,,Celery salt is a separate spice-aisle product (ground celery seed blended with salt); owning fresh celery does not give you it.
ai-judged,AUTO,celery,celery,celery seed,DISTINCT,high,,,,,,Celery seed is a dried spice sold separately (from smallage/wild celery); a bunch of fresh celery yields no seed.
arbiter-resolved,AUTO,celery,celery,celery stalks,COMPONENT,medium,celery,,8,each,false,"The shelf unit is a whole head/bunch of celery; a 'celery stalk' (rib) is one of the ~8-10 ribs broken off that bunch, exactly parallel to garlic head -> clove. Recipes calling for 2 celery stalks are satisfied by buying one bunch, but the bunch is consumed rib by rib, so this is a derivation, not the same purchase."
arbiter-resolved,AUTO,celery,celery,celery sticks,COMPONENT,medium,celery,,16,each,false,"Consistent with celery ~ celery stalks: you buy a bunch of celery and cut it down into snack-length sticks. Sticks are not an alternate name for the purchased bunch (you cannot use a bunch where sticks are called for without cutting), and they are not a separately stocked product in the way diced vs whole canned tomatoes are — they are portions harvested from the bunch, which is consumed in the process."
arbiter-resolved,AUTO,cheese,american cheese,american cheese slices,DISTINCT,high,,,,,,Form is the product in this family: 'swiss cheese ~ swiss cheese slices' and 'provolone cheese ~ provolone cheese slices' were both settled DISTINCT at high confidence. A pack of American singles is a separate purchase from a deli/block American cheese.
arbiter-resolved,AUTO,cheese,block feta cheese,feta,SYNONYM,high,,,,,,"'feta ~ feta block' and 'block feta cheese ~ feta block' are already SYNONYM; bare feta denotes the standard brined block, so 'block feta cheese' merely spells out the same purchase."
ai-judged,AUTO,cheese,block feta cheese,feta block,SYNONYM,high,,,,,,"Same product, words reordered."
arbiter-resolved,AUTO,cheese,block feta cheese,feta cheese,SYNONYM,high,,,,,,"'feta ~ feta cheese' is SYNONYM (high) and 'block feta cheese ~ feta block' is SYNONYM (high); bare 'feta cheese' is the block, so these are one purchase."
arbiter-resolved,AUTO,cheese,blue cheese,blue cheese crumbles,DISTINCT,high,,,,,,"Pre-crumbled tub versus a wedge is a packaging/processing difference, the same call the family made for cotija and for shredded versus block cheeses."
ai-judged,AUTO,cheese,blue cheese,blue cheese dressing,DISTINCT,high,,,,,,"Bottled dressing is a manufactured product, not something you get from buying blue cheese."
arbiter-resolved,AUTO,cheese,blue cheese,crumbled blue cheese,DISTINCT,high,,,,,,'crumbled blue cheese' is the same pre-crumbled product as 'blue cheese crumbles' and is a separate shelf item from a blue cheese wedge.
ai-judged,AUTO,cheese,cheddar cheese,sharp cheddar cheese,SUBSUMES,high,,cheddar cheese,,,,'cheddar cheese' leaves the sharpness axis open; 'sharp' fixes it.
arbiter-resolved,AUTO,cheese,cheddar cheese,sharp white cheddar cheese,SUBSUMES,high,,cheddar cheese,,,,"Bare cheddar is unspecified on both sharpness and colour; the family already settled 'cheddar cheese ~ sharp cheddar cheese' as SUBSUMES at high confidence, and sharp white cheddar is a further specific of that."
ai-judged,AUTO,cheese,cheddar cheese,shredded cheddar cheese,DISTINCT,high,,,,,,A bag of pre-shredded cheddar is a second purchase versus a block.
ai-judged,AUTO,cheese,cheddar cheese,shredded sharp cheddar cheese,DISTINCT,high,,,,,,Block cheddar versus a bag of shredded sharp cheddar: different products.
ai-judged,AUTO,cheese,cheddar,cheddar cheese,SYNONYM,high,,,,,,"Same product, 'cheese' word optional."
ai-judged,AUTO,cheese,cheddar,sharp cheddar,SUBSUMES,high,,cheddar,,,,Bare cheddar leaves sharpness open; 'sharp' fixes it.
ai-judged,AUTO,cheese,cheddar,sharp cheddar cheese,SUBSUMES,high,,cheddar,,,,Bare cheddar is the generic; sharp cheddar cheese is a specific.
arbiter-resolved,AUTO,cheese,cheddar,sharp white cheddar cheese,SUBSUMES,high,,cheddar,,,,'cheddar' is a synonym of 'cheddar cheese' (high) and subsumes 'sharp cheddar' (high); sharp white cheddar is a specific kind of cheddar.
ai-judged,AUTO,cheese,cheddar,shredded cheddar cheese,DISTINCT,high,,,,,,Block cheddar versus pre-shredded bag: separate purchases.
ai-judged,AUTO,cheese,cheddar,shredded sharp cheddar cheese,DISTINCT,high,,,,,,Block cheddar versus a bag of shredded sharp cheddar.
arbiter-resolved,AUTO,cheese,cheese tortellini,fresh cheese tortellini,SUBSUMES,medium,,cheese tortellini,,,,"The flagged conflict is spurious: 'fresh' names a genuinely separate product type for mozzarella (fresh in water vs low-moisture block) but only a shelf-state variant for tortellini, where fresh/dried/frozen exhaust the axis and bare 'cheese tortellini' fixes none of them."
arbiter-resolved,AUTO,cheese,cheese tortellini,refrigerated cheese tortellini,SUBSUMES,medium,,cheese tortellini,,,,"Bare 'cheese tortellini' leaves the refrigerated/dried/frozen axis open; refrigerated is one specific kind of it, and a shopper needing tortellini is satisfied by the refrigerated pack."
ai-judged,AUTO,cheese,"cotija cheese, crumbled",crumbled cotija cheese,SYNONYM,high,,,,,,Identical name with the words reordered; same crumbled cotija.
arbiter-resolved,AUTO,cheese,cotija cheese,"cotija cheese, crumbled",DISTINCT,high,,,,,,"'cotija cheese, crumbled' is SYNONYM with 'crumbled cotija cheese' (high), i.e. the pre-crumbled tub; that is a different purchase from a cotija round, matching the family's treatment of crumbled/shredded forms."
arbiter-resolved,AUTO,cheese,cotija cheese,crumbled cotija cheese,DISTINCT,high,,,,,,"Pre-crumbled cotija is a separate packaged product from a whole cotija, consistent with every other crumbled/shredded pair in this family."
ai-judged,AUTO,cheese,cotija cheese,mexican crumbling cheese (cotija),SYNONYM,high,,,,,,'Mexican crumbling cheese' is a descriptive label for cotija; same product.
arbiter-resolved,AUTO,cheese,crumbled feta cheese,feta,DISTINCT,high,,,,,,Bare 'feta' is the brined block (settled SYNONYM with 'feta block'); a tub of pre-crumbled feta is a different purchase.
arbiter-resolved,AUTO,cheese,crumbled feta cheese,feta cheese,DISTINCT,high,,,,,,'feta cheese' equals block feta in this family; crumbled feta is a separate package.
arbiter-resolved,AUTO,cheese,feta,feta block,SYNONYM,high,,,,,,"'block feta cheese ~ feta block' is SYNONYM (high) and 'block feta cheese ~ feta' resolves SYNONYM; bare feta names the standard block, so this is one purchase."
ai-judged,AUTO,cheese,feta,feta cheese,SYNONYM,high,,,,,,"Same product, 'cheese' word optional."
arbiter-resolved,AUTO,cheese,finely grated parmesan cheese,freshly grated parmesan cheese,DISTINCT,high,,,,,,"Two names qualified on different axes — grind fineness versus freshly-grated state — neither contains the other, so by rule they are DISTINCT."
arbiter-resolved,AUTO,cheese,finely grated parmesan cheese,grated parmesan,SUBSUMES,medium,,grated parmesan,,,,'grated parmesan' is bare on grind size and is satisfied by finely grated; the reverse does not hold. Second name is the generic.
arbiter-resolved,AUTO,cheese,finely grated parmesan cheese,grated parmesan cheese,SUBSUMES,medium,,grated parmesan cheese,,,,"Same relation as with 'grated parmesan' (a settled synonym of 'grated parmesan cheese'): the unqualified grated name is the generic, finely grated the specific."
ai-judged,AUTO,cheese,finely grated parmesan cheese,parmesan,DISTINCT,high,,,,,,"A wedge of parmesan versus grated parmesan: you would have to grate it, and the grated form is its own product."
ai-judged,AUTO,cheese,finely grated parmesan cheese,parmesan cheese,DISTINCT,high,,,,,,Block parmesan cheese versus finely grated parmesan: separate products.
ai-judged,AUTO,cheese,finely grated parmesan,finely grated parmesan cheese,SYNONYM,high,,,,,,"Same product, 'cheese' word optional."
arbiter-resolved,AUTO,cheese,finely grated parmesan,freshly grated parmesan,DISTINCT,high,,,,,,Fineness axis versus freshness axis; qualifiers on different axes do not subsume in either direction.
arbiter-resolved,AUTO,cheese,finely grated parmesan,grated parmesan,SUBSUMES,medium,,grated parmesan,,,,"Mirrors 'finely grated parmesan cheese ~ grated parmesan': the bare grated name leaves grind size open, so it is the generic."
ai-judged,AUTO,cheese,finely grated parmesan,parmesan,DISTINCT,high,,,,,,Block parmesan versus finely grated parmesan: different purchases.
arbiter-resolved,AUTO,cheese,fresh mozzarella cheese,mozzarella cheese,DISTINCT,high,,,,,,Fresh mozzarella packed in water is a genuinely different product from the low-moisture block that bare 'mozzarella cheese' denotes in US groceries (the family also fixed 'low-moisture mozzarella cheese ~ mozzarella cheese' as SYNONYM). The tortellini 'fresh' pair is a different sense of the word and does not bind here.
ai-judged,AUTO,cheese,fresh mozzarella cheese,shredded mozzarella cheese,DISTINCT,high,,,,,,Fresh mozzarella ball versus a bag of shredded low-moisture mozzarella.
ai-judged,AUTO,cheese,fresh mozzarella,fresh mozzarella cheese,SYNONYM,high,,,,,,"Same product, 'cheese' word optional."
arbiter-resolved,AUTO,cheese,freshly grated parmesan cheese,grated parmesan,SUBSUMES,medium,,grated parmesan,,,,"Within the grated tier, 'grated parmesan' is unqualified on freshness and is satisfied by freshly grated parmesan; not the reverse."
arbiter-resolved,AUTO,cheese,freshly grated parmesan cheese,grated parmesan cheese,SUBSUMES,medium,,grated parmesan cheese,,,,'grated parmesan cheese' is the generic grated product; freshly grated is a specific kind of it.
arbiter-resolved,AUTO,cheese,freshly grated parmesan cheese,parmesan,DISTINCT,medium,,,,,,"The family catalogues grated parmesan and block parmesan as separate products ('grated parmesan ~ parmesan' and 'grated parmesan cheese ~ parmesan' both DISTINCT at high confidence); the freshly-grated variant sits inside the grated tier, so the same call applies."
arbiter-resolved,AUTO,cheese,freshly grated parmesan cheese,parmesan cheese,DISTINCT,medium,,,,,,"'parmesan cheese' is a synonym of 'parmesan' (high) and block versus grated is DISTINCT throughout this family, including 'grated parmesan cheese ~ parmesan cheese' at high confidence."
ai-judged,AUTO,cheese,freshly grated parmesan,freshly grated parmesan cheese,SYNONYM,high,,,,,,"Same product, 'cheese' word optional."
arbiter-resolved,AUTO,cheese,freshly grated parmesan,grated parmesan,SUBSUMES,medium,,grated parmesan,,,,Same as the '...cheese' spelling of this pair: bare 'grated parmesan' leaves freshness open and is satisfied by freshly grated parmesan.
arbiter-resolved,AUTO,cheese,freshly grated parmesan,parmesan,DISTINCT,medium,,,,,,Grated form versus a block of parmesan; the family fixed 'grated parmesan ~ parmesan' as DISTINCT at high confidence and this pair inherits it.
