rank,category,parent_dish,dish,primary_axis,cross_axis_used,axis_note,short_of_target,short_reason
93,Sandwiches/Burgers,Philly Cheesesteak,Cheesesteak with American Cheese and Caramelized Onions,preparation,false,"The cheesesteak has real latitude in cheese choice and toppings — Whiz, provolone, or American each create a genuinely different eating experience, and the classic with/without onions, peppers, and mushrooms distinction is a real wardrobe the dish wears.",false,
94,Asian-American,Beef Stir-Fry (Pepper Steak),Classic Pepper Steak with Bell Peppers in Brown Sauce,preparation,false,"Pepper steak has real latitude in its sauce profile and aromatics — classic brown sauce, black pepper-forward, and ginger-soy each produce a genuinely different dinner while keeping the dish's identity intact.",false,
94,Asian-American,Beef Stir-Fry (Pepper Steak),Black Pepper Beef Stir-Fry with Onions and Snap Peas,preparation,false,"Pepper steak has real latitude in its sauce profile and aromatics — classic brown sauce, black pepper-forward, and ginger-soy each produce a genuinely different dinner while keeping the dish's identity intact.",false,
94,Asian-American,Beef Stir-Fry (Pepper Steak),Ginger-Soy Pepper Steak with Broccoli and Mushrooms,preparation,false,"Pepper steak has real latitude in its sauce profile and aromatics — classic brown sauce, black pepper-forward, and ginger-soy each produce a genuinely different dinner while keeping the dish's identity intact.",false,
95,Soups/Stews/Chili,Chicken Tortilla Soup,Classic Red Chile Chicken Tortilla Soup,preparation,false,"Chicken tortilla soup has real latitude in its broth base, heat level, and build — from a clear tomato-chile broth to a creamy version to a smoky roasted variation — while the tortilla strips and chicken remain constant.",false,
95,Soups/Stews/Chili,Chicken Tortilla Soup,Creamy Chicken Tortilla Soup,preparation,false,"Chicken tortilla soup has real latitude in its broth base, heat level, and build — from a clear tomato-chile broth to a creamy version to a smoky roasted variation — while the tortilla strips and chicken remain constant.",false,
95,Soups/Stews/Chili,Chicken Tortilla Soup,Smoky Chipotle Chicken Tortilla Soup,preparation,false,"Chicken tortilla soup has real latitude in its broth base, heat level, and build — from a clear tomato-chile broth to a creamy version to a smoky roasted variation — while the tortilla strips and chicken remain constant.",false,
96,Sides/Bowls,Loaded Baked Potatoes,"Classic Loaded Baked Potato (Cheddar, Bacon, Sour Cream, Chives)",preparation,false,"The toppings are the dish — a loaded baked potato is defined entirely by what loads it, so versions differ in the preparation of the potato and its toppings.",false,
96,Sides/Bowls,Loaded Baked Potatoes,Broccoli and Cheese Loaded Baked Potato,preparation,false,"The toppings are the dish — a loaded baked potato is defined entirely by what loads it, so versions differ in the preparation of the potato and its toppings.",false,
96,Sides/Bowls,Loaded Baked Potatoes,Chili Loaded Baked Potato,preparation,false,"The toppings are the dish — a loaded baked potato is defined entirely by what loads it, so versions differ in the preparation of the potato and its toppings.",false,
97,Pizza,Homemade Cheese Pizza,Classic Mozzarella Pizza with Tomato Sauce,preparation,false,"Homemade cheese pizza has real latitude in crust style, cheese blend, and sauce — these choices produce genuinely different pizzas a home cook would recognize as distinct dinners.",false,
97,Pizza,Homemade Cheese Pizza,White Cheese Pizza with Garlic and Olive Oil,preparation,false,"Homemade cheese pizza has real latitude in crust style, cheese blend, and sauce — these choices produce genuinely different pizzas a home cook would recognize as distinct dinners.",false,
97,Pizza,Homemade Cheese Pizza,Thin-Crust Four-Cheese Pizza,preparation,false,"Homemade cheese pizza has real latitude in crust style, cheese blend, and sauce — these choices produce genuinely different pizzas a home cook would recognize as distinct dinners.",false,
98,Pizza,Homemade Sausage Pizza,Classic Sausage and Mozzarella Pizza,preparation,false,"Sausage pizza has real latitude in its own preparation — sauce style, additional toppings, and crust character all produce genuinely different pies a home cook would choose between.",false,
98,Pizza,Homemade Sausage Pizza,"Sausage, Pepper, and Onion Pizza",preparation,false,"Sausage pizza has real latitude in its own preparation — sauce style, additional toppings, and crust character all produce genuinely different pies a home cook would choose between.",false,
98,Pizza,Homemade Sausage Pizza,Sausage and Mushroom White Pizza,preparation,false,"Sausage pizza has real latitude in its own preparation — sauce style, additional toppings, and crust character all produce genuinely different pies a home cook would choose between.",false,
99,Pizza,BBQ Chicken Pizza,Classic BBQ Chicken Pizza with Red Onion and Cilantro,preparation,false,"BBQ Chicken Pizza has genuine latitude in its own preparation — the sauce base, cheese blend, toppings, and crust style all shift the character of the pizza meaningfully.",false,
99,Pizza,BBQ Chicken Pizza,Smoky BBQ Chicken Pizza with Bacon and Jalapeño,preparation,false,"BBQ Chicken Pizza has genuine latitude in its own preparation — the sauce base, cheese blend, toppings, and crust style all shift the character of the pizza meaningfully.",false,
99,Pizza,BBQ Chicken Pizza,White BBQ Chicken Pizza with Roasted Garlic and Mozzarella,preparation,false,"BBQ Chicken Pizza has genuine latitude in its own preparation — the sauce base, cheese blend, toppings, and crust style all shift the character of the pizza meaningfully.",false,
100,Pizza,Supreme Pizza,Classic Supreme Pizza,preparation,false,"Supreme pizza has a fixed concept (loaded with meat and vegetables) but real latitude in how those toppings are composed, sauced, and built — classic, spicy, or white-sauce variations are genuinely different dinners.",false,
100,Pizza,Supreme Pizza,Spicy Supreme Pizza,preparation,false,"Supreme pizza has a fixed concept (loaded with meat and vegetables) but real latitude in how those toppings are composed, sauced, and built — classic, spicy, or white-sauce variations are genuinely different dinners.",false,
100,Pizza,Supreme Pizza,White Supreme Pizza,preparation,false,"Supreme pizza has a fixed concept (loaded with meat and vegetables) but real latitude in how those toppings are composed, sauced, and built — classic, spicy, or white-sauce variations are genuinely different dinners.",false,
101,Pasta,Chicken and Broccoli Alfredo,Classic Chicken and Broccoli Alfredo,preparation,false,"Alfredo sauce and the chicken itself have real latitude in preparation — the sauce can range from a light Parmesan cream to a rich baked finish, and the chicken can be grilled, pan-seared, or roasted — giving genuinely different dinners on the plate.",false,
101,Pasta,Chicken and Broccoli Alfredo,Grilled Chicken and Broccoli Alfredo,preparation,false,"Alfredo sauce and the chicken itself have real latitude in preparation — the sauce can range from a light Parmesan cream to a rich baked finish, and the chicken can be grilled, pan-seared, or roasted — giving genuinely different dinners on the plate.",false,
101,Pasta,Chicken and Broccoli Alfredo,Baked Chicken and Broccoli Alfredo,preparation,false,"Alfredo sauce and the chicken itself have real latitude in preparation — the sauce can range from a light Parmesan cream to a rich baked finish, and the chicken can be grilled, pan-seared, or roasted — giving genuinely different dinners on the plate.",false,
102,Casseroles/Bakes,Baked Spaghetti,Classic Meat Sauce Baked Spaghetti,preparation,false,"Baked spaghetti has real latitude in its sauce, protein, and layering style — these choices produce genuinely different dinners.",false,
102,Casseroles/Bakes,Baked Spaghetti,Creamy Four-Cheese Baked Spaghetti,preparation,false,"Baked spaghetti has real latitude in its sauce, protein, and layering style — these choices produce genuinely different dinners.",false,
102,Casseroles/Bakes,Baked Spaghetti,Spicy Sausage and Pepper Baked Spaghetti,preparation,false,"Baked spaghetti has real latitude in its sauce, protein, and layering style — these choices produce genuinely different dinners.",false,
103,Pasta,Penne alla Vodka,Classic Penne alla Vodka,preparation,false,"Penne alla vodka has a fixed tomato-cream-vodka base but takes real variation in protein additions and heat level, which genuinely change what ends up on the plate.",false,
103,Pasta,Penne alla Vodka,Spicy Penne alla Vodka with Italian Sausage,preparation,false,"Penne alla vodka has a fixed tomato-cream-vodka base but takes real variation in protein additions and heat level, which genuinely change what ends up on the plate.",false,
103,Pasta,Penne alla Vodka,Penne alla Vodka with Pancetta and Peas,preparation,false,"Penne alla vodka has a fixed tomato-cream-vodka base but takes real variation in protein additions and heat level, which genuinely change what ends up on the plate.",false,
104,Greek/Mediterranean,Chicken Gyros,"Classic Chicken Gyros with Tzatziki, Tomato, and Red Onion",preparation,false,"Chicken gyros has real latitude in how the chicken is seasoned and sauced, and what goes inside the wrap — these choices produce genuinely different eating experiences while keeping the pita-wrapped gyro identity intact.",false,
104,Greek/Mediterranean,Chicken Gyros,Spicy Harissa Chicken Gyros with Cucumber and Feta,preparation,false,"Chicken gyros has real latitude in how the chicken is seasoned and sauced, and what goes inside the wrap — these choices produce genuinely different eating experiences while keeping the pita-wrapped gyro identity intact.",false,
104,Greek/Mediterranean,Chicken Gyros,Lemon-Herb Chicken Gyros with Roasted Red Pepper and Hummus,preparation,false,"Chicken gyros has real latitude in how the chicken is seasoned and sauced, and what goes inside the wrap — these choices produce genuinely different eating experiences while keeping the pita-wrapped gyro identity intact.",false,
105,Middle Eastern,Chicken Shawarma,Chicken Shawarma Wrap with Garlic Sauce and Pickled Turnips,preparation,false,"Chicken shawarma has real latitude in its spice blend, char level, and how it's served (plated, wrapped, or over rice), making preparation the natural axis.",false,
105,Middle Eastern,Chicken Shawarma,"Grilled Chicken Shawarma Plate with Rice, Fattoush, and Tahini",preparation,false,"Chicken shawarma has real latitude in its spice blend, char level, and how it's served (plated, wrapped, or over rice), making preparation the natural axis.",false,
105,Middle Eastern,Chicken Shawarma,Harissa-Spiced Chicken Shawarma Bowl with Roasted Vegetables and Hummus,preparation,false,"Chicken shawarma has real latitude in its spice blend, char level, and how it's served (plated, wrapped, or over rice), making preparation the natural axis.",false,
